9.975000000000000533e-01
9.975500000000000478e-01
9.976000000000000423e-01
9.976500000000000368e-01
9.977000000000000313e-01
9.977500000000000258e-01
9.978000000000000203e-01
9.978500000000000147e-01
9.979000000000000092e-01
9.979500000000000037e-01
9.979999999999999982e-01
9.980500000000001037e-01
9.981000000000000982e-01
9.981500000000000927e-01
9.982000000000000872e-01
9.982500000000000817e-01
9.983000000000000762e-01
9.983500000000000707e-01
9.984000000000000652e-01
9.984500000000000597e-01
9.985000000000000542e-01
9.985500000000000487e-01
9.986000000000000432e-01
9.986500000000000377e-01
9.987000000000000322e-01
9.987500000000000266e-01
9.988000000000000211e-01
9.988500000000000156e-01
9.989000000000000101e-01
9.989500000000000046e-01
9.989999999999999991e-01
9.990500000000001046e-01
9.991000000000000991e-01
9.991500000000000936e-01
9.992000000000000881e-01
9.992500000000000826e-01
9.993000000000000771e-01
9.993500000000000716e-01
9.994000000000000661e-01
9.994500000000000606e-01
9.995000000000000551e-01
9.995500000000000496e-01
9.996000000000000441e-01
9.996500000000000385e-01
9.997000000000000330e-01
9.997500000000000275e-01
9.998000000000000220e-01
9.998500000000000165e-01
9.999000000000000110e-01
9.999500000000000055e-01
1.000000000000000000e+00
