4.453974310308694839e-03
4.540416412055492401e-03
4.637728910893201828e-03
4.739133175462484360e-03
4.843162838369607925e-03
4.959256853908300400e-03
5.068115890026092529e-03
5.193102173507213593e-03
5.317687056958675385e-03
5.457892548292875290e-03
5.596990231424570084e-03
5.747331771999597549e-03
5.911940243095159531e-03
6.072647403925657272e-03
6.269122939556837082e-03
6.462837103754281998e-03
6.657629739493131638e-03
6.875707767903804779e-03
7.121340837329626083e-03
7.373575121164321899e-03
7.631042040884494781e-03
7.935823872685432434e-03
8.278513327240943909e-03
8.627055212855339050e-03
9.029611945152282715e-03
9.445360861718654633e-03
9.933606721460819244e-03
1.043218839913606644e-02
1.104525383561849594e-02
1.173187792301177979e-02
1.246426627039909363e-02
1.334045268595218658e-02
1.427625678479671478e-02
1.536549348384141922e-02
1.677750796079635620e-02
1.833898387849330902e-02
2.025246433913707733e-02
2.278354577720165253e-02
2.584229409694671631e-02
2.967724949121475220e-02
3.477993607521057129e-02
4.111654311418533325e-02
4.964393377304077148e-02
5.871566757559776306e-02
6.755870580673217773e-02
7.743712514638900757e-02
9.134235978126525879e-02
1.082711070775985718e-01
1.260606795549392700e-01
1.567223519086837769e-01
0.000000000000000000e+00
